Open,High,Low,Close
4.074999809265137,4.478125095367432,3.9523439407348633,4.46875
4.268750190734863,4.574999809265137,4.087500095367432,4.096875190734863
3.525000095367432,3.756249904632568,3.400000095367432,3.487499952316284
3.565624952316284,3.634375095367432,3.200000047683716,3.278125047683716
3.3499999046325684,3.525000095367432,3.309375047683716,3.478125095367432
3.628124952316284,3.631249904632568,3.278125047683716,3.4593749046325684
3.34375,3.5,3.25,3.337500095367432
3.393749952316284,3.400000095367432,3.150000095367432,3.1781249046325684
3.246875047683716,3.359375,3.15625,3.296875
3.337500095367432,3.431250095367432,3.200000047683716,3.212500095367432
3.171875,3.259375095367432,3.150000095367432,3.206249952316284
3.206249952316284,3.375,3.150000095367432,3.340625047683716
3.346874952316284,3.3499999046325684,3.196875095367432,3.237499952316284
3.231250047683716,3.231250047683716,3.0,3.103125095367432
3.378124952316284,3.668750047683716,3.375,3.5062499046325684
3.5,3.5625,3.299999952316284,3.462500095367432
3.431250095367432,3.5,3.237499952316284,3.2406249046325684
3.259375095367432,3.387500047683716,3.231250047683716,3.346874952316284
3.25,3.321875095367432,3.0,3.0843749046325684
3.018749952316284,3.237499952316284,2.921875,3.228125095367432
3.375,3.53125,3.21875,3.371875047683716
3.3968749046325684,3.612499952316284,3.387500047683716,3.471874952316284
4.056250095367432,4.296875,3.868750095367432,4.209374904632568
4.137499809265137,4.137499809265137,3.893749952316284,3.928124904632568
3.809375047683716,3.84375,3.65625,3.75
3.700000047683716,4.199999809265137,3.671875,4.15625
4.027344226837158,4.186718940734863,4.000781059265137,4.012499809265137
3.924999952316284,3.993750095367432,3.775000095367432,3.809375047683716
3.856250047683716,3.956249952316284,3.775000095367432,3.809375047683716
3.784374952316284,3.787499904632568,3.678124904632568,3.721874952316284
3.671875,3.809375047683716,3.53125,3.690624952316284
3.637500047683716,3.671875,3.53125,3.534374952316284
3.5625,3.565624952316284,3.400000095367432,3.450000047683716
3.421875,3.450000047683716,3.1937499046325684,3.237499952316284
3.246875047683716,3.325000047683716,3.153125047683716,3.1781249046325684
3.243750095367432,3.587500095367432,3.234375,3.5218749046325684
3.528125047683716,3.5687499046325684,3.28125,3.421875
3.371875047683716,3.46875,3.259375095367432,3.456249952316284
3.328125,3.359375,3.206249952316284,3.2874999046325684
3.299999952316284,3.4484379291534424,3.293750047683716,3.4437499046325684
3.3812499046325684,3.424999952316284,3.25,3.293750047683716
3.246875047683716,3.25,3.109375,3.128124952316284
3.1624999046325684,3.237499952316284,3.103125095367432,3.125
3.143749952316284,3.362499952316284,3.140625,3.196875095367432
3.243750095367432,3.290625095367432,3.106250047683716,3.174999952316284
3.1624999046325684,3.237499952316284,3.028125047683716,3.181250095367432
3.150000095367432,3.450000047683716,3.109375,3.440624952316284
3.362499952316284,3.426563024520874,3.25,3.34375
3.200000047683716,3.331249952316284,3.150000095367432,3.265625
3.3031249046325684,3.346874952316284,3.168750047683716,3.28125
3.237499952316284,3.2562499046325684,3.0999999046325684,3.1875
3.112499952316284,3.3187499046325684,3.0,3.3125
3.3031249046325684,3.3187499046325684,3.2249999046325684,3.2406249046325684
3.174999952316284,3.2249999046325684,3.118750095367432,3.2093749046325684
3.2562499046325684,3.650000095367432,3.112499952316284,3.618750095367432
3.543750047683716,3.700000047683716,3.462500095367432,3.534374952316284
3.4749999046325684,3.546875,3.375,3.384375095367432
3.731250047683716,3.762500047683716,3.565624952316284,3.634375095367432
3.612499952316284,3.756249904632568,3.587500095367432,3.65625
3.618750095367432,3.637500047683716,3.473438024520874,3.5062499046325684
3.4749999046325684,3.493750095367432,3.25,3.3125
3.2249999046325684,3.368750095367432,3.200000047683716,3.325000047683716
3.337500095367432,3.356250047683716,3.150000095367432,3.3499999046325684
3.2718749046325684,3.284374952316284,3.0999999046325684,3.1781249046325684
3.143749952316284,3.2718749046325684,2.7874999046325684,3.196875095367432
3.087500095367432,3.246875047683716,3.025000095367432,3.109375
3.171875,3.275000095367432,3.09375,3.212500095367432
3.2562499046325684,3.431250095367432,3.206249952316284,3.378124952316284
3.362499952316284,3.421875,3.1624999046325684,3.168750047683716
3.125,3.299999952316284,3.0625,3.168750047683716
3.200000047683716,3.21875,2.8125,2.8187499046325684
2.893749952316284,2.9375,2.3968749046325684,2.400000095367432
2.393749952316284,2.618750095367432,2.040625095367432,2.34375
2.262500047683716,2.5999999046325684,2.231250047683716,2.353125095367432
2.3812499046325684,2.8125,2.356250047683716,2.746875047683716
2.765625,2.765625,2.5843749046325684,2.671875
2.668750047683716,2.684375047683716,2.493750095367432,2.618750095367432
2.46875,2.578125,2.243750095367432,2.4906249046325684
2.590625047683716,2.706249952316284,2.512500047683716,2.621875047683716
2.665625095367432,2.871875047683716,2.6226561069488525,2.674999952316284
2.465625047683716,2.762500047683716,2.424999952316284,2.643749952316284
2.700000047683716,2.78125,2.65625,2.759375095367432
2.799999952316284,3.015625,2.762500047683716,2.996875047683716
2.9593749046325684,3.0,2.793750047683716,2.806250095367432
2.762500047683716,2.828125,2.650000095367432,2.706249952316284
2.712500095367432,2.825000047683716,2.65625,2.753124952316284
2.731250047683716,2.931250095367432,2.706249952316284,2.924999952316284
2.840625047683716,2.962500095367432,2.7718749046325684,2.800781011581421
2.825000047683716,2.887500047683716,2.650000095367432,2.8125
2.726562976837158,2.768749952316284,2.450000047683716,2.665625095367432
2.696875095367432,2.7874999046325684,2.546875,2.743750095367432
2.734375,2.825000047683716,2.65625,2.6875
2.681250095367432,2.825000047683716,2.543750047683716,2.8031249046325684
2.856250047683716,2.993750095367432,2.799999952316284,2.953125
2.859375,3.118750095367432,2.8499999046325684,3.049999952316284
3.018749952316284,3.043750047683716,2.7562499046325684,2.768749952316284
2.731250047683716,2.7874999046325684,2.612499952316284,2.6312499046325684
2.650000095367432,2.65625,2.34375,2.59375
2.525000095367432,2.59375,2.325000047683716,2.3343749046325684
2.321875095367432,2.487499952316284,2.0218749046325684,2.4281249046325684
2.4749999046325684,2.5,2.275000095367432,2.275000095367432
2.3125,2.387500047683716,2.200000047683716,2.325000047683716
2.3656249046325684,2.59375,2.3656249046325684,2.587500095367432
2.5374999046325684,2.612499952316284,2.40625,2.415625095367432
2.4437499046325684,2.556250095367432,2.3187499046325684,2.509375095367432
2.618750095367432,2.90625,2.612499952316284,2.893749952316284
2.75156307220459,2.8125,2.625,2.7249999046325684
2.700000047683716,2.728125095367432,2.512500047683716,2.528125047683716
2.59375,2.609375,2.5062499046325684,2.590625047683716
2.628124952316284,2.671875,2.581249952316284,2.59375
2.596874952316284,2.6624999046325684,2.59375,2.609375
2.609375,2.609375,2.3499999046325684,2.421875
2.409374952316284,2.4749999046325684,2.3125,2.450000047683716
2.465625047683716,2.493750095367432,2.299999952316284,2.321875095367432
2.3499999046325684,2.3968749046325684,2.265625,2.315624952316284
2.362499952316284,2.371875047683716,2.268749952316284,2.299999952316284
2.275000095367432,2.293750047683716,2.174999952316284,2.265625
2.293750047683716,2.431250095367432,2.2562499046325684,2.306250095367432
2.2718749046325684,2.346874952316284,2.253124952316284,2.3031249046325684
2.309375047683716,2.321875095367432,2.081249952316284,2.0999999046325684
1.831249952316284,1.850000023841858,1.623438000679016,1.693750023841858
1.765625,1.7664060592651367,1.640625,1.696874976158142
1.6875,1.924999952316284,1.6749999523162842,1.825000047683716
1.84375,1.996875047683716,1.806249976158142,1.893749952316284
1.856250047683716,1.924999952316284,1.806249976158142,1.856250047683716
1.850000023841858,1.862499952316284,1.774999976158142,1.815624952316284
1.834375023841858,1.875,1.825000047683716,1.850000023841858
1.850000023841858,1.924999952316284,1.818750023841858,1.825000047683716
1.84375,1.868749976158142,1.7374999523162842,1.803125023841858
1.806249976158142,1.850000023841858,1.7625000476837158,1.806249976158142
1.818750023841858,1.818750023841858,1.75,1.7531249523162842
1.759374976158142,1.7625000476837158,1.631250023841858,1.65625
1.771875023841858,1.806249976158142,1.712499976158142,1.7531249523162842
1.78125,1.7999999523162842,1.743749976158142,1.75
1.818750023841858,2.160156011581421,1.815624952316284,2.1312499046325684
2.143749952316284,2.196875095367432,2.012500047683716,2.056250095367432
2.0062499046325684,2.181250095367432,1.975000023841858,2.087500095367432
2.075000047683716,2.078125,1.950000047683716,2.043750047683716
2.046875,2.168750047683716,1.975000023841858,2.015625
2.0218749046325684,2.125,2.0218749046325684,2.056250095367432
2.0531249046325684,2.0687499046325684,1.903125047683716,1.9375
1.837499976158142,1.9375,1.662500023841858,1.881250023841858
1.7531249523162842,1.8359379768371584,1.703125,1.803125023841858
1.571874976158142,1.600000023841858,1.4874999523162842,1.568750023841858
1.571874976158142,1.6062500476837158,1.4500000476837158,1.5
1.5031249523162842,1.5125000476837158,1.3937499523162842,1.506250023841858
1.53125,1.6124999523162842,1.5125000476837158,1.5125000476837158
1.5125000476837158,1.600000023841858,1.510938048362732,1.540624976158142
1.4718749523162842,1.587499976158142,1.4656250476837158,1.5750000476837158
1.5968749523162842,1.709375023841858,1.5750000476837158,1.625
1.600000023841858,1.712499976158142,1.5812499523162842,1.6906249523162842
1.662500023841858,1.6687500476837158,1.6218750476837158,1.646875023841858
1.618749976158142,1.618749976158142,1.5187499523162842,1.5437500476837158
1.5750000476837158,1.587499976158142,1.4874999523162842,1.521875023841858
1.524999976158142,1.7000000476837158,1.515625,1.6843750476837158
1.6749999523162842,1.759374976158142,1.634374976158142,1.743749976158142
1.7312500476837158,1.915624976158142,1.71875,1.878124952316284
1.878124952316284,1.993749976158142,1.8765629529953003,1.931249976158142
1.899999976158142,1.953125,1.84375,1.912500023841858
1.962499976158142,2.0062499046325684,1.946874976158142,1.950000047683716
1.9546879529953003,1.993749976158142,1.825000047683716,1.875
1.90625,1.909374952316284,1.803125023841858,1.825000047683716
1.818750023841858,1.975000023841858,1.75,1.940624952316284
1.978124976158142,2.025000095367432,1.940624952316284,1.96875
1.956249952316284,2.003124952316284,1.928125023841858,1.996875047683716
1.940624952316284,2.125,1.928125023841858,1.956249952316284
1.975000023841858,2.043750047683716,1.943750023841858,1.981250047683716
2.118750095367432,2.1984379291534424,2.0999999046325684,2.1468749046325684
2.15625,2.159374952316284,2.071875095367432,2.075000047683716
2.106250047683716,2.125,2.049999952316284,2.075000047683716
2.046875,2.315624952316284,2.012500047683716,2.284374952316284
2.362499952316284,2.481250047683716,2.284374952316284,2.293750047683716
2.340625047683716,2.3499999046325684,2.150000095367432,2.174999952316284
2.203125,2.25,2.125,2.1468749046325684
2.1312499046325684,2.2609379291534424,2.109375,2.118750095367432
2.168750047683716,2.2093749046325684,2.112499952316284,2.134375095367432
2.065624952316284,2.15625,2.049999952316284,2.121875047683716
2.2093749046325684,2.299999952316284,2.1875,2.243750095367432
2.268749952316284,2.2718749046325684,2.143749952316284,2.181250095367432
2.174999952316284,2.231250047683716,2.09375,2.140625
2.103125095367432,2.137500047683716,1.956249952316284,2.0374999046325684
2.0218749046325684,2.025000095367432,1.868749976158142,1.875
1.871875047683716,2.025000095367432,1.862499952316284,2.003124952316284
1.918750047683716,2.106250047683716,1.915624976158142,2.071875095367432
2.0609378814697266,2.128124952316284,2.0,2.018749952316284
2.03125,2.056250095367432,1.978124976158142,1.987499952316284
1.934375047683716,1.981250047683716,1.774999976158142,1.893749952316284
1.865625023841858,2.012500047683716,1.856250047683716,2.0
1.950000047683716,2.0625,1.881250023841858,1.921875
1.909374952316284,1.921875,1.7625000476837158,1.7937500476837158
1.837499976158142,1.862499952316284,1.75,1.7531249523162842
1.671875,1.853124976158142,1.625,1.7999999523162842
1.759374976158142,1.831249952316284,1.600000023841858,1.678125023841858
1.625,1.662500023841858,1.509374976158142,1.578125
1.5125000476837158,1.5281250476837158,1.368749976158142,1.5031249523162842
1.4874999523162842,1.635938048362732,1.443750023841858,1.521875023841858
1.396875023841858,1.5125000476837158,1.381250023841858,1.390625
1.4187500476837158,1.4406249523162842,1.2312500476837158,1.256250023841858
1.212499976158142,1.443750023841858,1.1749999523162842,1.421875
1.40625,1.415624976158142,1.2062499523162842,1.2156250476837158
1.243749976158142,1.259374976158142,1.0437500476837158,1.0968749523162842
0.993749976158142,1.2687499523162842,0.96875,1.256250023841858
1.328125,1.40625,1.209375023841858,1.3875000476837158
1.384374976158142,1.5625,1.3562500476837158,1.540624976158142
1.484375,1.5187499523162842,1.381250023841858,1.5
1.493749976158142,1.693750023841858,1.4406249523162842,1.478124976158142
1.7000000476837158,1.825000047683716,1.587499976158142,1.59375
1.609375,1.875,1.5499999523162842,1.84375
1.696874976158142,1.875,1.693750023841858,1.78125
1.6531250476837158,1.71875,1.513280987739563,1.6437499523162842
1.634374976158142,1.84375,1.603124976158142,1.831249952316284
1.790624976158142,2.0,1.7843749523162842,1.868749976158142
1.903125047683716,1.993749976158142,1.875,1.987499952316284
1.950000047683716,2.043750047683716,1.84375,1.878124952316284
1.928125023841858,1.931249976158142,1.7374999523162842,1.828125
1.825000047683716,1.971874952316284,1.7781250476837158,1.846874952316284
1.7999999523162842,1.850000023841858,1.662500023841858,1.693750023841858
1.634374976158142,1.649999976158142,1.493749976158142,1.5625
1.537500023841858,1.59375,1.5,1.5031249523162842
1.4406249523162842,1.5054689645767212,1.3718750476837158,1.390625
1.4375,1.493749976158142,1.287500023841858,1.446874976158142
1.431249976158142,1.540624976158142,1.421875,1.475000023841858
1.4343750476837158,1.524999976158142,1.3875000476837158,1.390625
1.399999976158142,1.4812500476837158,1.34375,1.3718750476837158
1.2999999523162842,1.396875023841858,1.25,1.290624976158142
1.3312499523162842,1.34375,1.181249976158142,1.212499976158142
1.193750023841858,1.375,1.1062500476837158,1.259374976158142
1.321094036102295,1.4562499523162842,1.303125023841858,1.446874976158142
1.4874999523162842,1.537500023841858,1.350000023841858,1.399999976158142
1.2999999523162842,1.3093750476837158,1.2312500476837158,1.2515629529953003
1.256250023841858,1.375,1.212499976158142,1.3468749523162842
1.2374999523162842,1.3093750476837158,1.1437499523162842,1.234375
1.2468750476837158,1.337499976158142,1.149999976158142,1.2312500476837158
1.259374976158142,1.359375,1.162500023841858,1.328125
1.3562500476837158,1.381250023841858,1.2374999523162842,1.2687499523162842
1.234375,1.2999999523162842,1.181249976158142,1.181249976158142
1.1531250476837158,1.171875,1.006250023841858,1.068750023841858
1.165624976158142,1.234375,1.0625,1.171875
1.1437499523162842,1.306249976158142,1.087499976158142,1.265625
1.225000023841858,1.375,1.2156250476837158,1.2937500476837158
1.328125,1.3312499523162842,1.1749999523162842,1.1875
1.203125,1.234375,1.129688024520874,1.134374976158142
1.1124999523162842,1.212499976158142,1.100000023841858,1.1437499523162842
1.037500023841858,1.0593750476837158,0.946874976158142,0.993749976158142
1.015625,1.0437500476837158,0.8687499761581421,0.912500023841858
0.809374988079071,0.893750011920929,0.78125,0.8343750238418579
0.8187500238418579,0.887499988079071,0.7437499761581421,0.7593749761581421
0.765625,0.8273440003395081,0.762499988079071,0.778124988079071
0.815625011920929,0.925000011920929,0.8125,0.846875011920929
0.800000011920929,0.871874988079071,0.778124988079071,0.84375
0.831250011920929,0.912500023841858,0.831250011920929,0.8687499761581421
0.8374999761581421,0.856249988079071,0.75,0.778124988079071
0.7906249761581421,0.800000011920929,0.6812499761581421,0.6937500238418579
0.6812499761581421,0.893750011920929,0.6781250238418579,0.878125011920929
0.8500000238418579,0.878125011920929,0.7718750238418579,0.7749999761581421
0.7749999761581421,0.793749988079071,0.6781250238418579,0.7281249761581421
0.721875011920929,0.778124988079071,0.6875,0.746874988079071
0.7281249761581421,0.831250011920929,0.7281249761581421,0.8187500238418579
0.7921879887580872,0.8500000238418579,0.778124988079071,0.824999988079071
0.7875000238418579,0.8656250238418579,0.78125,0.8500000238418579
0.8671879768371582,0.925000011920929,0.856249988079071,0.8843749761581421
0.915624976158142,0.918749988079071,0.862500011920929,0.903124988079071
0.943750023841858,0.978124976158142,0.887499988079071,0.918749988079071
0.918749988079071,0.975000023841858,0.8968750238418579,0.975000023841858
1.0187499523162842,1.0187499523162842,0.934374988079071,0.996874988079071
0.975000023841858,0.996874988079071,0.925000011920929,0.925000011920929
0.918749988079071,0.965624988079071,0.912500023841858,0.947655975818634
0.959375023841858,1.118749976158142,0.949999988079071,1.09375
1.084375023841858,1.087499976158142,0.949999988079071,0.949999988079071
0.946874976158142,1.024999976158142,0.943750023841858,0.975000023841858
0.956250011920929,1.037500023841858,0.940625011920929,1.006250023841858
1.0281250476837158,1.0343749523162842,0.9335939884185792,0.946874976158142
0.946874976158142,0.978124976158142,0.8531249761581421,0.8656250238418579
0.859375,0.859375,0.7875000238418579,0.8125
0.8062499761581421,0.809374988079071,0.7124999761581421,0.71875
0.731249988079071,0.746874988079071,0.715624988079071,0.721875011920929
0.690625011920929,0.793749988079071,0.6781250238418579,0.7906249761581421
0.7593749761581421,0.7906249761581421,0.7281249761581421,0.75
0.765625,0.793749988079071,0.71875,0.71875
0.715624988079071,0.737500011920929,0.668749988079071,0.668749988079071
0.706250011920929,0.75,0.685155987739563,0.7250000238418579
0.75,0.753125011920929,0.6875,0.6875
0.706250011920929,0.737500011920929,0.675000011920929,0.721875011920929
0.675000011920929,0.731249988079071,0.675000011920929,0.7250000238418579
0.6812499761581421,0.706250011920929,0.6656249761581421,0.684374988079071
0.6812499761581421,0.684374988079071,0.621874988079071,0.625
0.612500011920929,0.625,0.565625011920929,0.596875011920929
0.6000000238418579,0.606249988079071,0.5687500238418579,0.596875011920929
0.59375,0.6031249761581421,0.5531250238418579,0.590624988079071
0.6031249761581421,0.612500011920929,0.574999988079071,0.596875011920929
0.590624988079071,0.606249988079071,0.581250011920929,0.5874999761581421
0.5625,0.5874999761581421,0.496874988079071,0.5093749761581421
0.4937500059604645,0.534375011920929,0.4796879887580871,0.5218750238418579
0.5015630125999451,0.53125,0.5,0.5
0.6187499761581421,0.653124988079071,0.574999988079071,0.6312500238418579
0.653905987739563,0.699999988079071,0.5625,0.59375
0.596875011920929,0.628125011920929,0.5718749761581421,0.612500011920929
0.596875011920929,0.6000000238418579,0.581250011920929,0.5843750238418579
0.5718749761581421,0.625,0.5687500238418579,0.612500011920929
0.5687500238418579,0.5843750238418579,0.5249999761581421,0.53125
0.5406249761581421,0.5531250238418579,0.5249999761581421,0.550000011920929
0.512499988079071,0.546875,0.5062500238418579,0.53125
0.5687500238418579,0.5718749761581421,0.5406249761581421,0.543749988079071
0.53125,0.5531250238418579,0.512499988079071,0.550000011920929
0.559374988079071,0.565625011920929,0.5062500238418579,0.5249999761581421
0.528124988079071,0.574999988079071,0.5062500238418579,0.512499988079071
0.518750011920929,0.5218750238418579,0.5,0.5
0.503125011920929,0.512499988079071,0.4781250059604645,0.5093749761581421
0.528124988079071,0.5406249761581421,0.496874988079071,0.5093749761581421
0.5350000262260437,0.5644999742507935,0.531000018119812,0.546999990940094
0.5460000038146973,0.5899999737739563,0.5254999995231628,0.5820000171661377
0.5550000071525574,0.5580000281333923,0.5375000238418579,0.5400000214576721
0.5285000205039978,0.5515000224113464,0.5,0.5
0.5059999823570251,0.5419999957084656,0.4954999983310699,0.5115000009536743
0.5164999961853027,0.5264999866485596,0.4250000119209289,0.4550000131130218
0.4354999959468841,0.457500010728836,0.4250000119209289,0.4314999878406524
0.4284999966621399,0.449999988079071,0.4050000011920929,0.4199999868869781
0.4510000050067901,0.4650000035762787,0.4359999895095825,0.4560000002384186
0.4449999928474426,0.4449999928474426,0.4099999964237213,0.418500006198883
0.5920000076293945,0.5950000286102295,0.5350000262260437,0.5590000152587891
0.5619999766349792,0.675000011920929,0.5600000023841858,0.6004999876022339
0.6549999713897705,0.6825000047683716,0.609000027179718,0.6660000085830688
0.6524999737739563,0.7505000233650208,0.6499999761581421,0.7335000038146973
0.7250000238418579,0.7269999980926514,0.6825000047683716,0.7014999985694885
0.690500020980835,0.7434999942779541,0.6875,0.7369999885559082
0.7829999923706055,0.9079999923706056,0.7774999737739563,0.8270000219345093
0.8450000286102295,0.8450000286102295,0.784500002861023,0.7994999885559082
0.781000018119812,0.8100000023841858,0.7484999895095825,0.7889999747276306
0.8195000290870667,0.8730000257492065,0.8009999990463257,0.8100000023841858
0.8220000267028809,0.8399999737739563,0.7739999890327454,0.7839999794960022
0.784500002861023,0.8050000071525574,0.7300000190734863,0.8044999837875366
0.8125,0.824999988079071,0.75,0.7714999914169312
0.7860000133514404,0.7864999771118164,0.7509999871253967,0.7634999752044678
0.781499981880188,0.8450000286102295,0.7795000076293945,0.7889999747276306
0.7950000166893005,0.8500000238418579,0.7900000214576721,0.8445000052452087
0.8569999933242798,0.8715000152587891,0.8420000076293945,0.8554999828338623
0.8414999842643738,0.8500000238418579,0.8125,0.8374999761581421
0.8174999952316284,0.8799999952316284,0.796500027179718,0.878000020980835
0.8679999709129333,0.8765000104904175,0.8255000114440918,0.8460000157356262
0.8140000104904175,0.8245000243186951,0.7799999713897705,0.8090000152587891
0.7774999737739563,0.7829999923706055,0.75,0.7505000233650208
0.7699999809265137,0.7820000052452087,0.7300000190734863,0.7310000061988831
0.7275000214576721,0.7400000095367432,0.699999988079071,0.734000027179718
0.7264999747276306,0.7264999747276306,0.6579999923706055,0.6664999723434448
0.6675000190734863,0.7149999737739563,0.6570000052452087,0.6769999861717224
0.6725000143051147,0.718999981880188,0.6549999713897705,0.7064999938011169
0.7045000195503235,0.75,0.7014999985694885,0.7390000224113464
0.7415000200271606,0.75,0.7250000238418579,0.7360000014305115
0.7475000023841858,0.8209999799728394,0.737500011920929,0.8190000057220459
0.8395000100135803,0.8500000238418579,0.7950000166893005,0.8125
0.8100000023841858,0.8399999737739563,0.7559999823570251,0.7799999713897705
0.7854999899864197,0.8374999761581421,0.762499988079071,0.8374999761581421
0.8324999809265137,0.8765000104904175,0.8184999823570251,0.8544999957084656
0.8604999780654907,0.8769999742507935,0.8349999785423279,0.8610000014305115
0.8270000219345093,0.8500000238418579,0.781000018119812,0.7829999923706055
0.7919999957084656,0.8600000143051147,0.7875000238418579,0.8345000147819519
